msg_type,processing_time_ns,buff_read_ns
l2update,10304,1662
match,15282,1874
l2update,9940,1505
match,14918,1851
l2update,10369,1587
match,15323,1844
l2update,10376,1606
match,15502,3952
l2update,10317,1669
match,14872,1815
l2update,9823,1577
match,14774,1804
l2update,10553,1577
match,15171,1778
l2update,10493,3809
match,15516,1884
l2update,10108,1624
match,15293,1809
l2update,10455,1593
match,15773,1858
l2update,10583,1596
match,15467,3810
l2update,10297,1693
match,24212,1803
l2update,10138,1693
match,15945,1904
l2update,10174,1561
match,15264,1853
l2update,10136,1614
match,18662,26658
l2update,11329,2059
match,15144,2107
l2update,9800,1600
match,15767,1894
l2update,9863,1556
match,14837,1902
l2update,10090,1617
match,15619,4378
l2update,10067,1658
match,14913,1815
l2update,19597,1621
match,15312,1979
l2update,10090,1582
match,15776,1947
l2update,10110,1555
match,16035,4235
l2update,10290,1706
match,16016,1949
l2update,10251,1631
match,15246,1874
l2update,10567,1701
match,15130,1903
l2update,10986,3729
match,16228,2137
l2update,10337,1609
match,15680,1923
l2update,10129,1569
match,16051,1943
l2update,10274,1579
match,16324,4055
l2update,10320,1681
match,15360,1907
l2update,10688,1604
match,15319,1930
l2update,10099,1643
match,15721,1915
l2update,10726,1609
match,15995,4051
l2update,10257,1685
match,15975,1927
l2update,10308,1560
match,15499,1923
l2update,10705,1560
match,16005,1889
l2update,10201,1617
match,15951,4141
l2update,10684,1706
match,15589,1847
l2update,10254,1595
match,15577,1854
l2update,10285,1582
match,19712,1923
l2update,23157,3413
match,21108,8192
l2update,11106,2003
match,15611,1892
l2update,10275,1597
match,15689,1945
l2update,9994,1527
match,15628,1909
l2update,10560,4219
match,15346,1923
l2update,10509,1602
match,15401,1855
l2update,10450,1599
match,15557,1876
l2update,10086,1539
match,25809,1886
l2update,20137,4242
match,25380,2073
l2update,10575,1764
match,24814,1859
l2update,10085,1761
match,25255,1888
l2update,10710,1777
match,16389,4353
l2update,19840,1698
match,24755,2019
l2update,10646,1696
match,34187,1948
l2update,10433,1732
match,15624,1988
l2update,10277,1648
match,25697,4268
l2update,10188,1667
match,15681,1931
l2update,16574,1882
match,22041,3571
l2update,15135,2684
match,21830,3088
l2update,15469,2893
match,23633,8121
l2update,15555,3160
match,23122,2899
l2update,16096,2973
match,25061,3369
l2update,14839,3417
match,16075,2288
l2update,11186,5115
match,15435,1948
l2update,10054,1643
match,15602,1941
l2update,10253,1556
match,15009,1919
l2update,10518,1572
match,15323,1854
l2update,11094,3878
match,15677,1853
l2update,10512,1748
match,15597,1946
l2update,10219,1601
match,15124,1864
l2update,10475,1594
match,15961,4154
l2update,10311,1648
match,15292,1840
l2update,10179,1632
match,15721,1845
l2update,10474,1535
match,15212,1875
l2update,10512,1626
match,16008,4032
l2update,10349,1626
match,15768,1844
l2update,10768,1606
match,16519,1795
l2update,10669,1581
match,15568,1820
l2update,10372,1578
match,16013,4110
l2update,10227,1626
match,15854,1886
l2update,10259,1609
match,15897,1842
l2update,10773,1591
match,15489,1817
l2update,10518,1565
match,15755,4002
l2update,10648,1668
match,15262,1865
l2update,10176,1591
match,15301,1852
l2update,10272,1531
match,15665,1863
l2update,10865,3861
match,15773,1949
l2update,10310,1586
match,15653,1884
l2update,10182,1574
match,15933,1906
l2update,10368,1581
match,16009,3994
l2update,10535,1698
match,15630,1889
l2update,10359,1645
match,15201,1851
l2update,10609,1596
match,15632,1833
l2update,10133,1563
match,17917,17238
l2update,10790,2099
match,15668,2031
l2update,10349,1586
match,15769,1875
l2update,10250,1658
match,15924,1926
l2update,10634,1582
match,16254,4573
l2update,10333,1658
match,15085,1889
l2update,10640,1609
match,15509,1866
l2update,10390,1626
match,15569,1873
l2update,10489,1618
match,15950,4042
l2update,10250,1720
match,15822,1852
l2update,10124,1623
match,15153,1841
l2update,10655,1628
match,15695,1866
l2update,11015,3713
match,15867,1935
l2update,10116,1586
match,15575,1845
l2update,10048,1568
match,17306,1819
l2update,19259,4947
match,16623,2704
l2update,11407,4995
match,16082,1880
l2update,10235,1589
match,15684,1909
l2update,10556,1729
match,15517,1911
l2update,10334,1639
match,16021,4113
l2update,10544,1732
match,15479,1858
l2update,10171,1618
match,15310,1901
l2update,10615,1593
match,15039,1813
l2update,10366,1644
match,15925,4096
l2update,10151,1665
match,15885,1895
l2update,10152,1533
match,15788,1882
l2update,10296,1562
match,15585,1847
l2update,10148,1540
match,15939,4049
l2update,10696,1666
match,15381,1840
l2update,10122,1621
match,15985,1920
l2update,10112,1602
match,16345,1905
l2update,10923,3824
match,15932,1959
l2update,10081,1623
match,15733,1876
l2update,10547,1560
match,15620,1872
l2update,10219,1540
match,15842,1786
l2update,11065,3801
match,16022,1813
l2update,10274,1593
match,15675,1813
l2update,10710,1587
match,15915,1786
l2update,10152,1584
match,15929,4066
l2update,10383,1687
match,15752,1818
l2update,10605,1650
match,15618,1925
l2update,10466,1627
match,15599,1862
l2update,10263,1611
match,16096,4032
l2update,10715,1654
match,15541,1843
l2update,10312,1605
match,15274,1867
l2update,10374,1645
match,15095,1863
l2update,10147,1612
match,16164,4075
l2update,10609,1685
match,16118,1858
l2update,10121,1583
match,15554,1830
l2update,9964,1546
match,15777,1906
l2update,10075,1532
match,25436,4120
l2update,10845,1838
match,15788,1905
l2update,10266,1711
match,34403,1926
l2update,10858,1676
match,16058,1950
l2update,10738,3967
match,25207,1979
l2update,10606,1729
match,16119,1801
l2update,10332,1563
match,15729,1901
l2update,10533,1555
match,15820,4158
l2update,10181,1696
match,15151,1844
l2update,10302,1562
match,15775,1807
l2update,9992,1583
match,15629,2046
l2update,10140,1642
match,16297,4102
l2update,10581,1654
match,15942,1909
l2update,10225,1576
match,25691,1843
l2update,10886,2302
match,15792,1971
l2update,10545,1630
match,16138,4793
l2update,10731,1605
match,15954,1922
l2update,10268,1616
match,15945,1872
l2update,10188,1542
match,15062,1895
l2update,10589,1574
match,15865,4133
l2update,10205,1668
match,15413,1899
l2update,10491,1604
match,15648,1828
l2update,10681,1638
match,15699,1816
l2update,10409,3954
match,15308,1907
l2update,10431,1614
match,15458,1792
l2update,10479,1638
match,15905,1886
l2update,10265,1594
match,15707,1885
l2update,10756,3865
match,15774,1938
l2update,10117,1541
match,15877,1868
l2update,9978,1557
match,15814,1884
l2update,10333,1568
match,15992,4130
l2update,10764,1687
match,15770,1906
l2update,10060,1601
match,15717,1927
l2update,10310,1595
match,15493,1823
l2update,10131,1537
match,15922,4141
l2update,10794,1673
match,15801,1856
l2update,10285,1590
match,15339,1832
l2update,10107,1566
match,15472,1879
l2update,10664,1637
match,16179,3974
l2update,10265,1700
match,15363,1885
l2update,10732,1624
match,15650,1854
l2update,10149,1587
match,15764,1926
l2update,10467,3762
match,15533,1904
l2update,10426,1603
match,15804,1887
l2update,10195,1536
match,15140,1897
l2update,10278,1623
match,15677,1912
l2update,11152,3842
match,15344,1825
l2update,10672,1636
match,15963,1819
l2update,10449,1588
match,15694,1816
l2update,10237,1527
match,16060,4088
l2update,10855,1643
match,15600,1808
l2update,10070,1575
match,15778,1869
l2update,10466,1595
match,15348,1814
l2update,10887,1725
match,16078,4187
l2update,10315,1573
match,15654,1937
l2update,10269,1573
match,15326,1871
l2update,10433,1639
match,15656,1856
l2update,10120,1514
match,16396,4106
l2update,10263,1626
match,16375,10673
l2update,10823,1729
match,15686,1892
l2update,10757,10394
match,15810,1923
l2update,10132,1509
match,16101,4178
l2update,10350,1628
match,15669,1883
l2update,10153,1547
match,15760,1921
l2update,10004,1552
match,15881,1859
l2update,10827,3734
match,15733,1974
l2update,10557,1611
match,15267,1860
l2update,10705,1571
match,15592,1855
l2update,10689,1595
match,15847,4025
l2update,10701,1667
match,15655,1815
l2update,10768,1607
match,15544,1852
l2update,10146,1571
match,15280,1865
l2update,10093,1540
match,16037,3979
l2update,10377,1620
match,15638,1929
l2update,10561,1577
match,15561,1868
l2update,10046,1567
match,15898,1853
l2update,10030,1546
match,15823,4125
l2update,10302,1623
match,15607,1903
l2update,10245,1545
match,15756,1863
l2update,10102,1490
match,15362,1865
l2update,10087,1564
match,15908,4034
l2update,10461,1650
match,15590,1901
l2update,10533,1564
match,15088,1853
l2update,10345,1535
match,15343,1791
l2update,10923,3818
match,15192,1854
l2update,10355,1626
match,15632,1843
l2update,10148,1534
match,15351,1851
l2update,10190,1583
match,15086,1887
l2update,10531,3380
match,15301,1858
l2update,10475,1654
match,15299,1824
l2update,10041,1578
match,15794,1859
l2update,10145,1520
match,16217,4022
l2update,10236,1608
match,15441,1919
l2update,10088,1633
match,15573,1867
l2update,10130,1543
match,15624,1855
l2update,10087,1551
match,15876,4056
l2update,10605,1713
match,15764,1887
l2update,10226,1559
match,15512,1924
l2update,10326,1567
match,15588,1847
l2update,10135,1538
match,16135,4104
l2update,10120,1582
match,15273,1833
l2update,10120,1562
match,15742,1869
l2update,10221,1594
match,15708,1884
l2update,10875,3662
match,14986,1913
l2update,10028,1607
match,15230,1843
l2update,10362,1637
match,15602,1849
l2update,10195,1583
match,15210,1925
l2update,10829,3894
match,15206,1912
l2update,10047,1613
match,15032,1831
l2update,10057,1539
match,15344,1867
l2update,10054,1585
match,18402,19587
l2update,10918,2111
match,15315,2008
l2update,10236,1575
match,15696,1935
l2update,10465,1618
match,15726,1991
l2update,10134,1609
match,17779,10630
l2update,10768,1906
match,15307,1962
l2update,10554,1651
match,15355,1879
l2update,10480,1635
match,15668,1873
l2update,10426,1563
match,16228,4429
l2update,10625,1731
match,15132,1911
l2update,10076,1596
match,15784,1942
l2update,10195,1533
match,15513,1911
l2update,10890,3783
match,15310,1973
l2update,10105,1559
match,15685,1861
l2update,10193,1583
match,15691,1901
l2update,10331,1590
match,15079,1867
l2update,11012,3798
match,15165,1876
l2update,10743,1661
match,15239,1900
l2update,10113,1572
match,15500,1836
l2update,10183,1576
match,15817,4079
l2update,10508,1658
match,15772,1894
l2update,10141,1531
match,16013,1908
l2update,10227,1608
match,15650,1924
l2update,10268,1551
match,16074,4043
l2update,10225,1651
match,15611,1940
l2update,10355,1589
match,14982,1887
l2update,10508,1603
match,24272,1957
l2update,18016,3910
match,30027,22655
l2update,24343,3267
match,22843,3346
l2update,15124,3450
match,22621,3325
l2update,16223,3165
match,23425,3132
l2update,15956,2898
match,22994,7733
l2update,14004,11703
match,21402,2202
l2update,24479,2816
match,22096,2847
l2update,15739,2765
match,32383,3027
l2update,12869,7934
match,16125,2027
l2update,15910,1573
match,29779,12033
l2update,10989,2145
match,15333,1927
l2update,10801,1687
match,16206,4887
l2update,10747,1654
match,15424,1907
l2update,10769,1624
match,19767,1830
l2update,26206,2843
match,16930,2562
l2update,10010,1583
match,15629,4812
l2update,10128,1627
match,15178,1867
l2update,10390,1623
match,14756,1821
l2update,10414,1531
match,15173,1837
l2update,9962,1555
match,15962,4167
l2update,10355,1589
match,15034,1877
l2update,19253,1542
match,15675,1985
l2update,10354,1587
match,15773,1887
l2update,10517,1582
match,16084,4256
l2update,11071,10059
match,15211,1951
l2update,10422,1557
match,14854,1807
l2update,9892,1572
match,15115,1879
l2update,10812,3847
match,15585,1818
l2update,10594,1597
match,15237,1785
l2update,10224,1575
match,14809,1833
l2update,10430,1611
match,14783,1789
l2update,10858,3850
match,15961,1782
l2update,9914,1526
match,15614,1860
l2update,10185,1624
match,14877,1815
l2update,19452,1558
match,15742,4358
l2update,10375,1707
match,15715,1934
l2update,10197,1558
match,15648,1872
l2update,10395,1593
match,16054,1922
l2update,10215,1574
match,16014,4129
l2update,10585,1712
match,15207,1910
l2update,10651,1599
match,15688,1812
l2update,10828,1600
match,15700,1857
l2update,10604,1588
match,16259,4140
l2update,10582,1637
match,15233,1907
l2update,11175,1743
match,16483,1869
l2update,10161,1646
match,15391,1919
l2update,11152,3937
match,15811,1864
l2update,9991,1586
match,15793,1890
l2update,10145,1580
match,15974,1945
l2update,10384,1497
match,15543,1880
l2update,10553,3986
match,15875,1879
l2update,10058,1590
match,15354,1904
l2update,10623,1587
match,15637,1817
l2update,10210,1583
match,15919,4105
l2update,10562,1653
match,15250,1854
l2update,10782,1637
match,15699,1784
l2update,10628,1570
match,15226,1879
l2update,10147,1576
match,18080,17518
l2update,10775,2055
match,15885,2064
l2update,10444,1644
match,15714,1951
l2update,10706,1578
match,15960,1850
l2update,10774,1606
match,16149,4484
l2update,10350,1652
match,15868,1899
l2update,10668,1609
match,16113,1940
l2update,10651,1579
match,15807,1874
l2update,10290,1543
match,15987,4234
l2update,10382,1670
match,15672,1943
l2update,10736,1591
match,15282,1849
l2update,10600,1584
match,15210,1872
l2update,10974,3879
match,15360,1959
l2update,10233,1571
match,15516,1886
l2update,10220,1552
match,15696,1842
l2update,10464,1580
match,16053,4027
l2update,10896,1693
match,16018,1839
l2update,10157,1566
match,16135,1909
l2update,10205,1541
match,15170,1888
l2update,10382,1609
match,15819,4167
l2update,10498,1700
match,15587,1916
l2update,10167,1609
match,16232,1903
l2update,10162,1590
match,15123,1812
l2update,10506,1623
match,16141,4108
l2update,10338,1629
match,15887,1921
l2update,10237,1582
match,15797,1925
l2update,10271,1597
match,15717,1844
l2update,10427,1648
match,15919,4200
l2update,10157,1673
match,15780,1883
l2update,10329,1578
match,15718,1880
l2update,10838,1726
match,15287,1868
l2update,11003,3814
match,15703,2002
l2update,12824,1574
match,24631,3352
l2update,14107,3012
match,16356,2181
l2update,10287,1605
match,15793,1871
l2update,10654,4672
match,16042,1972
l2update,10805,1646
match,16647,1832
l2update,10700,1566
match,15903,1874
l2update,11177,10623
match,16304,13338
l2update,10815,1674
match,15345,1848
l2update,10579,1581
match,15287,1905
l2update,10227,1531
match,15832,1927
l2update,10671,1529
match,16162,4138
l2update,10837,1684
match,15799,1875
l2update,10665,1587
match,15119,1819
l2update,10168,1605
match,15295,1871
l2update,10550,1619
match,15978,4071
l2update,10870,1741
match,15371,1806
l2update,10447,1619
match,15275,1876
l2update,10598,1581
match,15270,1864
l2update,10745,3778
match,16441,1981
l2update,10158,1504
match,15552,1910
l2update,10440,1607
match,15421,1899
l2update,10645,1554
match,15701,1907
l2update,11104,3840
match,15658,1891
l2update,10702,1582
match,15178,1798
l2update,10685,1622
match,15948,1784
l2update,10754,1582
match,15973,4006
l2update,10288,1687
match,25846,1906
l2update,10675,2252
match,15669,1967
l2update,10657,1602
match,15542,1803
l2update,10696,1603
match,16050,4660
l2update,10781,1652
match,15232,1891
l2update,10640,1679
match,15628,1828
l2update,10765,1549
match,15490,1881
l2update,10534,1571
match,15968,4250
l2update,10556,1594
match,15892,1879
l2update,10556,1589
match,15753,1866
l2update,10080,1553
match,15253,1904
l2update,10697,1594
match,15854,4057
l2update,10831,1647
match,15934,1816
l2update,10238,1568
match,15660,1837
l2update,10695,1594
match,16084,1971
l2update,11035,4027
match,15382,1913
l2update,10418,1628
match,16291,1888
l2update,10569,1559
match,15615,1873
l2update,10201,1557
match,16131,4199
l2update,10192,1612
match,15868,1915
l2update,10403,1513
match,15866,1893
l2update,10285,1571
match,15593,1913
l2update,10161,1561
match,15703,4042
l2update,19203,1634
match,15342,1962
l2update,9956,1447
match,15178,1863
l2update,10291,1547
match,14973,1844
l2update,10251,1558
match,15449,4132
l2update,10316,1610
match,15022,1817
l2update,9859,1490
match,15189,1885
l2update,10276,1614
match,15250,1870
l2update,9840,1520
match,15436,3996
l2update,10012,1577
match,15099,1882
l2update,10334,1542
match,15251,1842
l2update,10210,1472
match,15592,1856
l2update,10622,3665
match,15459,1898
l2update,10263,1486
match,15356,1854
l2update,10096,1539
match,15173,1801
l2update,10387,1538
match,14920,1803
l2update,10363,3247
match,14902,1920
l2update,10500,1535
match,15109,1784
l2update,10193,1563
match,15299,1819
l2update,10441,1486
match,15508,3878
l2update,10270,1596
match,15282,1871
l2update,10097,1535
match,14669,1793
l2update,10072,1539
match,14702,1801
l2update,10344,1539
match,15409,3916
l2update,10484,1602
match,14872,1803
l2update,9870,1511
match,15478,1810
